# STN,Date,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,   VV,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,
249,20/08/2021,20210820,4,180,20,30,40,147,145,0,0,0,-1,31,98,7,0,1,0,0,0
249,20/08/2021,20210820,5,190,30,30,40,149,146,0,3,0,0,24,98,7,0,0,0,0,0
249,20/08/2021,20210820,6,200,20,20,40,164,161,0,18,0,0,45,98,7,0,0,0,0,0
249,20/08/2021,20210820,7,230,20,20,40,175,172,1,39,0,0,56,98,7,0,0,0,0,0
249,20/08/2021,20210820,8,260,30,50,70,191,169,4,88,0,0,70,86,5,0,0,0,0,0
249,20/08/2021,20210820,9,260,40,50,70,192,171,3,97,0,-1,70,88,7,0,1,0,0,0
249,20/08/2021,20210820,10,260,50,50,70,206,176,1,108,0,-1,70,82,7,0,1,0,0,0
249,20/08/2021,20210820,11,270,50,50,80,200,164,0,141,0,0,75,79,5,0,0,0,0,0
249,20/08/2021,20210820,12,270,50,60,80,209,168,3,175,0,0,75,77,7,0,0,0,0,0
249,20/08/2021,20210820,13,270,50,60,80,212,164,5,169,0,0,75,74,5,0,0,0,0,0
249,20/08/2021,20210820,14,270,50,40,70,211,166,5,177,0,0,75,75,5,0,0,0,0,0
249,20/08/2021,20210820,15,270,40,40,60,213,161,6,164,0,0,75,72,5,0,0,0,0,0
249,20/08/2021,20210820,16,280,30,40,50,202,159,4,114,0,0,75,76,5,0,0,0,0,0
249,20/08/2021,20210820,17,270,40,30,60,195,164,5,74,0,0,70,82,5,0,0,0,0,0
249,20/08/2021,20210820,18,260,30,30,50,191,167,3,29,0,0,68,86,5,0,0,0,0,0
249,20/08/2021,20210820,19,250,20,20,40,182,166,2,6,0,0,62,90,5,0,0,0,0,0
249,20/08/2021,20210820,20,260,20,20,30,171,161,0,0,0,0,58,93,7,0,0,0,0,0
249,20/08/2021,20210820,21,240,10,10,20,162,158,0,0,0,0,57,97,7,0,0,0,0,0
249,20/08/2021,20210820,22,220,10,10,20,150,146,0,0,0,0,38,97,7,0,0,0,0,0
249,20/08/2021,20210820,23,200,10,20,20,141,138,0,0,0,0,50,98,7,1,0,0,0,0
249,20/08/2021,20210820,24,190,10,10,20,138,135,0,0,0,0,23,98,7,1,0,0,0,0
249,21/08/2021,20210821,1,180,20,20,20,137,135,0,0,0,0,1,99,7,1,0,0,0,0
249,21/08/2021,20210821,2,200,20,20,30,150,147,0,0,0,0,21,98,7,1,0,0,0,0
249,21/08/2021,20210821,3,170,20,10,30,141,139,0,0,0,0,6,99,7,1,0,0,0,0
249,21/08/2021,20210821,4,200,10,20,30,154,151,0,0,0,0,22,98,7,1,0,0,0,0
249,21/08/2021,20210821,5,180,20,20,20,153,150,0,1,0,0,21,98,7,0,0,0,0,0
249,21/08/2021,20210821,6,180,20,10,30,156,153,0,19,0,0,24,98,7,0,0,0,0,0
249,21/08/2021,20210821,7,160,10,10,20,165,161,0,40,0,0,36,97,7,0,0,0,0,0
249,21/08/2021,20210821,8,160,20,20,40,186,165,7,120,0,0,56,87,7,0,0,0,0,0
249,21/08/2021,20210821,9,120,20,30,40,190,172,1,93,0,0,56,89,7,0,0,0,0,0
249,21/08/2021,20210821,10,130,30,30,40,190,171,1,126,0,0,58,89,7,0,0,0,0,0
249,21/08/2021,20210821,11,120,30,30,40,193,171,0,96,0,0,58,86,7,0,0,0,0,0
249,21/08/2021,20210821,12,120,30,30,50,207,173,2,153,0,0,63,81,5,0,0,0,0,0
249,21/08/2021,20210821,13,110,30,30,50,211,161,3,177,0,0,75,73,5,0,0,0,0,0
249,21/08/2021,20210821,14,110,30,20,40,202,168,0,61,0,0,66,80,5,0,0,0,0,0
249,21/08/2021,20210821,15,100,20,30,40,209,171,0,48,0,0,69,78,5,0,0,0,0,0
249,21/08/2021,20210821,16,90,30,30,40,213,172,0,74,0,0,72,77,5,0,0,0,0,0
249,21/08/2021,20210821,17,80,30,30,40,212,178,2,60,0,0,70,81,5,0,0,0,0,0
249,21/08/2021,20210821,18,70,30,30,40,201,176,2,26,0,0,69,85,5,0,0,0,0,0
249,21/08/2021,20210821,19,70,30,30,50,196,175,0,4,0,0,67,87,5,0,0,0,0,0
249,21/08/2021,20210821,20,80,30,30,50,196,174,0,0,0,0,65,87,5,0,0,0,0,0
249,21/08/2021,20210821,21,90,40,40,50,194,171,0,0,0,0,66,86,5,0,0,0,0,0
249,21/08/2021,20210821,22,90,40,40,60,193,168,0,0,0,-1,67,85,7,0,1,0,0,0
249,21/08/2021,20210821,23,130,40,40,60,187,177,0,0,9,5,60,93,7,0,1,0,0,0
249,21/08/2021,20210821,24,160,40,20,70,179,174,0,0,10,8,50,96,7,0,1,0,0,0
249,22/08/2021,20210822,1,990,10,10,30,175,173,0,0,10,20,30,98,7,0,1,0,0,0
249,22/08/2021,20210822,2,20,20,20,30,166,163,0,0,10,43,26,98,7,0,1,0,0,0
249,22/08/2021,20210822,3,10,10,10,30,163,161,0,0,10,6,57,98,7,0,1,0,0,0
249,22/08/2021,20210822,4,260,10,10,20,164,161,0,0,3,2,45,98,7,0,1,0,0,0
249,22/08/2021,20210822,5,290,10,10,20,167,164,0,0,4,2,28,98,7,0,1,0,0,0
249,22/08/2021,20210822,6,260,10,20,20,171,169,0,14,0,0,58,98,7,0,0,0,0,0
249,22/08/2021,20210822,7,310,30,30,50,176,167,0,39,0,0,65,94,5,0,0,0,0,0
249,22/08/2021,20210822,8,340,40,40,50,187,171,4,106,0,0,70,90,5,0,0,0,0,0
249,22/08/2021,20210822,9,320,40,40,60,191,171,1,97,0,0,70,88,5,0,0,0,0,0
249,22/08/2021,20210822,10,300,40,40,60,196,172,2,129,0,0,70,86,5,0,0,0,0,0
249,22/08/2021,20210822,11,310,50,50,80,192,170,0,101,0,0,70,87,5,0,0,0,0,0
249,22/08/2021,20210822,12,310,40,40,70,185,169,0,53,0,-1,70,90,7,0,1,0,0,0
249,22/08/2021,20210822,13,310,30,30,60,178,169,0,25,10,29,38,94,7,0,1,0,0,0
249,22/08/2021,20210822,14,300,40,30,70,181,176,0,34,10,120,60,96,7,0,1,0,0,0
249,22/08/2021,20210822,15,360,40,50,80,182,171,0,42,3,1,65,93,7,0,1,0,0,0
249,22/08/2021,20210822,16,330,50,50,90,175,170,0,29,7,8,58,96,7,0,1,0,0,0
249,22/08/2021,20210822,17,330,60,60,90,175,167,0,11,10,10,63,95,7,0,1,0,0,0
249,22/08/2021,20210822,18,350,70,70,100,174,166,0,13,10,5,61,95,7,0,1,0,0,0
249,22/08/2021,20210822,19,350,70,80,120,175,164,0,1,3,1,65,93,7,0,1,0,0,0
249,22/08/2021,20210822,20,360,70,70,100,173,162,0,0,0,0,65,93,5,0,0,0,0,0
249,22/08/2021,20210822,21,360,70,60,100,168,159,0,0,0,-1,65,94,7,0,1,0,0,0
249,22/08/2021,20210822,22,20,60,70,100,168,158,0,0,0,0,63,93,5,0,0,0,0,0
249,22/08/2021,20210822,23,30,70,80,110,167,153,0,0,0,0,65,91,5,0,0,0,0,0
249,22/08/2021,20210822,24,30,70,80,110,166,151,0,0,0,0,65,91,7,0,0,0,0,0
249,23/08/2021,20210823,1,30,70,70,110,166,148,0,0,0,0,70,89,5,0,0,0,0,0
249,23/08/2021,20210823,2,30,70,70,100,169,146,0,0,0,0,70,86,5,0,0,0,0,0
249,23/08/2021,20210823,3,30,70,60,110,168,145,0,0,0,0,70,85,5,0,0,0,0,0
249,23/08/2021,20210823,4,30,50,50,80,170,145,0,0,0,0,70,85,5,0,0,0,0,0
249,23/08/2021,20210823,5,10,40,30,70,166,148,0,1,0,0,70,88,5,0,0,0,0,0
249,23/08/2021,20210823,6,10,40,40,60,170,151,0,17,0,0,70,88,5,0,0,0,0,0
249,23/08/2021,20210823,7,20,50,50,70,176,151,0,36,0,0,70,85,5,0,0,0,0,0
249,23/08/2021,20210823,8,30,50,60,80,176,142,0,62,0,0,75,80,5,0,0,0,0,0
249,23/08/2021,20210823,9,30,70,70,100,186,143,5,117,0,0,75,76,5,0,0,0,0,0
249,23/08/2021,20210823,10,40,70,60,100,195,147,7,163,0,0,75,73,5,0,0,0,0,0
249,23/08/2021,20210823,11,40,70,60,90,203,151,10,240,0,0,75,72,5,0,0,0,0,0
249,23/08/2021,20210823,12,20,60,70,90,205,132,10,253,0,0,83,62,5,0,0,0,0,0
249,23/08/2021,20210823,13,30,70,70,100,210,127,10,260,0,0,82,59,5,0,0,0,0,0
249,23/08/2021,20210823,14,30,80,80,110,205,132,10,239,0,0,81,62,5,0,0,0,0,0
249,23/08/2021,20210823,15,20,80,80,120,202,135,10,202,0,0,80,65,5,0,0,0,0,0
249,23/08/2021,20210823,16,30,60,60,110,202,134,10,155,0,0,82,64,5,0,0,0,0,0
249,23/08/2021,20210823,17,30,70,70,100,192,132,10,100,0,0,80,68,5,0,0,0,0,0
249,23/08/2021,20210823,18,20,60,50,90,177,134,10,47,0,0,75,76,5,0,0,0,0,0
249,23/08/2021,20210823,19,30,40,40,70,156,132,3,8,0,0,70,85,5,0,0,0,0,0
249,23/08/2021,20210823,20,30,40,40,60,158,136,0,0,0,0,70,86,5,0,0,0,0,0
249,23/08/2021,20210823,21,40,40,40,70,156,135,0,0,0,0,70,87,5,0,0,0,0,0
249,23/08/2021,20210823,22,40,40,40,60,153,133,0,0,0,0,70,87,5,0,0,0,0,0
249,23/08/2021,20210823,23,30,40,40,60,150,136,0,0,0,0,70,90,5,0,0,0,0,0
249,23/08/2021,20210823,24,30,40,40,50,149,139,0,0,0,0,65,93,5,0,0,0,0,0
249,24/08/2021,20210824,1,30,40,40,60,152,140,0,0,0,0,65,92,5,0,0,0,0,0
249,24/08/2021,20210824,2,20,40,40,60,146,139,0,0,0,0,65,95,5,0,0,0,0,0
249,24/08/2021,20210824,3,40,50,50,70,154,143,0,0,0,0,65,92,5,0,0,0,0,0
249,24/08/2021,20210824,4,40,40,40,70,148,137,0,0,0,0,65,93,5,0,0,0,0,0
249,24/08/2021,20210824,5,30,40,40,60,146,136,0,1,0,0,65,93,5,0,0,0,0,0
249,24/08/2021,20210824,6,30,40,40,60,157,142,8,27,0,0,70,90,5,0,0,0,0,0
249,24/08/2021,20210824,7,40,50,50,70,169,146,10,77,0,0,70,86,5,0,0,0,0,0
249,24/08/2021,20210824,8,40,60,50,80,169,141,7,104,0,0,70,83,5,0,0,0,0,0
249,24/08/2021,20210824,9,20,50,60,80,179,144,8,175,0,0,75,80,5,0,0,0,0,0
249,24/08/2021,20210824,10,40,50,60,80,189,143,10,247,0,0,75,74,5,0,0,0,0,0
249,24/08/2021,20210824,11,30,50,50,80,194,135,10,251,0,0,80,68,5,0,0,0,0,0
249,24/08/2021,20210824,12,30,50,50,80,200,136,9,254,0,0,80,66,5,0,0,0,0,0
249,24/08/2021,20210824,13,40,40,40,70,205,131,10,248,0,0,80,62,5,0,0,0,0,0
249,24/08/2021,20210824,14,30,50,50,70,204,145,10,226,0,0,80,68,5,0,0,0,0,0
249,24/08/2021,20210824,15,20,50,50,80,201,143,10,192,0,0,80,69,5,0,0,0,0,0
249,24/08/2021,20210824,16,20,50,50,80,197,146,10,153,0,0,75,72,5,0,0,0,0,0
249,24/08/2021,20210824,17,20,60,60,80,185,138,10,97,0,0,75,73,5,0,0,0,0,0
249,24/08/2021,20210824,18,20,50,40,80,172,144,10,47,0,0,70,83,5,0,0,0,0,0
249,24/08/2021,20210824,19,20,40,40,60,163,145,2,6,0,0,70,89,5,0,0,0,0,0
249,24/08/2021,20210824,20,30,40,40,60,153,140,0,0,0,0,65,91,5,0,0,0,0,0
249,24/08/2021,20210824,21,40,40,40,60,154,140,0,0,0,0,65,91,5,0,0,0,0,0
249,24/08/2021,20210824,22,30,40,40,60,151,140,0,0,0,0,65,93,5,0,0,0,0,0
249,24/08/2021,20210824,23,30,40,30,50,147,140,0,0,0,0,65,95,5,0,0,0,0,0
249,24/08/2021,20210824,24,20,30,30,40,137,134,0,0,0,0,61,97,5,0,0,0,0,0
249,25/08/2021,20210825,1,20,30,30,40,131,129,0,0,0,0,58,98,7,0,0,0,0,0
249,25/08/2021,20210825,2,20,20,20,40,123,120,0,0,0,0,18,98,7,0,0,0,0,0
249,25/08/2021,20210825,3,30,20,10,20,115,115,0,0,0,0,4,99,7,1,0,0,0,0
249,25/08/2021,20210825,4,10,10,10,20,110,109,0,0,0,0,2,99,7,1,0,0,0,0
249,25/08/2021,20210825,5,330,10,20,20,107,105,0,1,0,0,1,99,7,1,0,0,0,0
249,25/08/2021,20210825,6,360,10,10,20,136,133,8,26,0,0,22,98,7,1,0,0,0,0
249,25/08/2021,20210825,7,350,20,20,30,160,136,8,70,0,0,66,86,5,0,0,0,0,0
249,25/08/2021,20210825,8,360,30,30,60,175,136,5,97,0,0,75,78,5,0,0,0,0,0
249,25/08/2021,20210825,9,340,30,30,50,177,136,4,129,0,0,75,76,5,0,0,0,0,0
249,25/08/2021,20210825,10,330,30,30,50,191,133,8,186,0,0,80,68,5,0,0,0,0,0
249,25/08/2021,20210825,11,330,40,40,70,200,142,8,215,0,0,80,69,5,0,0,0,0,0
249,25/08/2021,20210825,12,330,50,50,70,186,138,3,155,0,0,75,73,5,0,0,0,0,0
249,25/08/2021,20210825,13,340,50,60,80,176,145,0,110,0,0,70,81,5,0,0,0,0,0
249,25/08/2021,20210825,14,320,50,50,80,176,141,1,112,0,0,75,79,5,0,0,0,0,0
249,25/08/2021,20210825,15,320,50,50,80,170,133,0,77,0,0,75,78,5,0,0,0,0,0
249,25/08/2021,20210825,16,310,50,50,90,167,138,0,28,0,0,70,83,5,0,0,0,0,0
249,25/08/2021,20210825,17,320,50,40,80,159,152,0,22,0,-1,45,95,7,0,1,0,0,0
249,25/08/2021,20210825,18,320,40,50,70,161,146,0,10,0,-1,62,91,7,0,1,0,0,0
249,25/08/2021,20210825,19,320,50,50,90,162,142,0,2,0,-1,70,88,7,0,1,0,0,0
249,25/08/2021,20210825,20,320,50,40,80,154,150,0,0,0,-1,25,97,7,0,1,0,0,0
249,25/08/2021,20210825,21,320,40,40,70,158,154,0,0,0,-1,65,97,7,0,1,0,0,0
249,25/08/2021,20210825,22,330,50,40,80,158,150,0,0,2,1,65,94,7,0,1,0,0,0
249,25/08/2021,20210825,23,340,40,50,70,156,134,0,0,0,0,70,86,5,0,0,0,0,0
249,25/08/2021,20210825,24,350,50,60,70,153,120,0,0,0,0,75,80,7,0,0,0,0,0
249,26/08/2021,20210826,1,340,50,50,90,149,115,0,0,0,0,75,79,5,0,0,0,0,0
249,26/08/2021,20210826,2,330,40,50,70,149,124,0,0,0,0,67,85,5,0,0,0,0,0
249,26/08/2021,20210826,3,330,40,50,80,150,113,0,0,0,0,75,78,5,0,0,0,0,0
249,26/08/2021,20210826,4,340,50,50,90,151,112,0,0,0,0,75,77,5,0,0,0,0,0
249,26/08/2021,20210826,5,320,50,40,90,147,116,0,0,0,-1,70,81,7,0,1,0,0,0
249,26/08/2021,20210826,6,330,50,40,110,141,129,0,10,0,-1,65,92,7,0,1,0,0,0
249,26/08/2021,20210826,7,330,50,50,100,151,127,2,50,0,-1,70,85,7,0,1,0,0,0
249,26/08/2021,20210826,8,330,50,50,90,159,136,0,71,1,1,67,86,7,0,1,0,0,0
249,26/08/2021,20210826,9,340,50,60,80,168,132,0,88,0,0,69,79,7,0,0,0,0,0
249,26/08/2021,20210826,10,340,60,70,100,172,128,0,103,0,0,69,75,5,0,0,0,0,0
249,26/08/2021,20210826,11,330,60,60,110,170,139,1,82,0,-1,69,81,7,0,1,0,0,0
249,26/08/2021,20210826,12,360,50,50,90,168,146,0,92,1,3,62,86,7,0,1,0,0,0
249,26/08/2021,20210826,13,360,50,60,80,180,141,2,155,0,-1,69,77,7,0,1,0,0,0
249,26/08/2021,20210826,14,360,60,60,90,185,136,3,147,0,0,69,73,5,0,0,0,0,0
249,26/08/2021,20210826,15,10,60,50,100,178,142,2,105,0,0,70,79,7,0,0,0,0,0
249,26/08/2021,20210826,16,20,60,70,100,186,120,8,113,0,0,80,65,5,0,0,0,0,0
249,26/08/2021,20210826,17,30,70,70,90,177,124,10,101,0,0,75,71,5,0,0,0,0,0
249,26/08/2021,20210826,18,20,60,40,90,158,113,10,39,0,0,75,74,7,0,0,0,0,0
249,26/08/2021,20210826,19,20,30,30,70,142,112,2,5,0,0,70,82,5,0,0,0,0,0
249,26/08/2021,20210826,20,360,30,30,50,121,103,0,0,0,0,63,88,5,0,0,0,0,0
249,26/08/2021,20210826,21,330,30,20,40,132,115,0,0,0,0,70,89,5,0,0,0,0,0
249,26/08/2021,20210826,22,330,20,30,30,127,113,0,0,0,0,65,91,5,0,0,0,0,0
249,26/08/2021,20210826,23,320,30,30,40,121,108,0,0,0,0,65,91,5,0,0,0,0,0
249,26/08/2021,20210826,24,330,30,30,40,116,107,0,0,0,0,65,94,5,0,0,0,0,0
249,27/08/2021,20210827,1,320,30,30,40,119,107,0,0,0,0,65,92,5,0,0,0,0,0
249,27/08/2021,20210827,2,330,30,40,50,125,112,0,0,0,0,65,91,5,0,0,0,0,0
249,27/08/2021,20210827,3,330,40,30,50,128,114,0,0,0,0,70,90,5,0,0,0,0,0
249,27/08/2021,20210827,4,330,30,30,40,121,107,0,0,0,0,65,91,5,0,0,0,0,0
249,27/08/2021,20210827,5,320,30,30,40,124,108,0,0,0,0,70,89,5,0,0,0,0,0
249,27/08/2021,20210827,6,330,40,40,50,136,116,2,14,0,0,70,87,5,0,0,0,0,0
249,27/08/2021,20210827,7,330,40,50,70,158,120,9,65,0,0,75,78,5,0,0,0,0,0
249,27/08/2021,20210827,8,350,60,70,100,166,120,3,80,0,0,75,74,5,0,0,0,0,0
249,27/08/2021,20210827,9,350,70,80,120,184,121,6,146,0,0,80,66,5,0,0,0,0,0
249,27/08/2021,20210827,10,350,90,90,120,181,123,7,186,0,0,79,69,5,0,0,0,0,0
249,27/08/2021,20210827,11,340,80,70,150,178,139,3,130,1,2,74,78,7,0,1,0,0,0
249,27/08/2021,20210827,12,360,80,80,130,196,145,9,222,0,0,75,72,7,0,0,0,0,0
249,27/08/2021,20210827,13,360,80,80,130,176,125,3,138,0,0,75,72,5,0,0,0,0,0
249,27/08/2021,20210827,14,360,90,90,130,185,129,5,180,0,0,77,69,5,0,0,0,0,0
249,27/08/2021,20210827,15,350,90,80,140,174,128,9,146,0,-1,75,74,7,0,1,0,0,0
249,27/08/2021,20210827,16,350,80,70,140,164,133,4,76,2,2,70,82,7,0,1,0,0,0
249,27/08/2021,20210827,17,350,60,60,110,169,146,3,45,3,1,70,85,7,0,1,0,0,0
249,27/08/2021,20210827,18,350,60,60,100,159,139,5,31,0,0,70,87,7,0,0,0,0,0
249,27/08/2021,20210827,19,350,50,50,80,153,138,2,3,0,-1,70,90,7,0,1,0,0,0
249,27/08/2021,20210827,20,340,40,30,70,144,135,0,0,0,0,65,94,5,0,0,0,0,0
249,27/08/2021,20210827,21,350,30,30,50,148,136,0,0,0,-1,65,92,7,0,1,0,0,0
249,27/08/2021,20210827,22,340,30,30,40,149,139,0,0,0,0,65,94,5,0,0,0,0,0
249,27/08/2021,20210827,23,340,30,20,40,150,141,0,0,0,0,65,94,5,0,0,0,0,0
249,27/08/2021,20210827,24,340,30,30,50,157,145,0,0,0,-1,65,92,7,0,1,0,0,0
249,28/08/2021,20210828,1,340,30,30,50,153,144,0,0,0,-1,65,94,7,0,1,0,0,0
249,28/08/2021,20210828,2,360,40,40,80,155,146,0,0,0,-1,65,94,7,0,1,0,0,0
249,28/08/2021,20210828,3,360,40,40,60,154,144,0,0,0,-1,65,93,7,0,1,0,0,0
249,28/08/2021,20210828,4,350,40,40,70,154,147,0,0,2,2,64,95,7,0,1,0,0,0
249,28/08/2021,20210828,5,10,40,40,70,159,148,0,0,0,-1,65,92,7,0,1,0,0,0
249,28/08/2021,20210828,6,10,40,40,70,163,150,0,12,4,3,65,92,7,0,1,0,0,0
249,28/08/2021,20210828,7,10,50,50,90,171,153,4,55,0,0,70,89,5,0,0,0,0,0
249,28/08/2021,20210828,8,20,70,80,110,170,145,4,69,0,0,70,84,5,0,0,0,0,0
249,28/08/2021,20210828,9,30,80,80,120,188,146,4,117,0,0,75,76,5,0,0,0,0,0
249,28/08/2021,20210828,10,20,90,90,130,180,140,6,185,0,0,75,77,5,0,0,0,0,0
249,28/08/2021,20210828,11,20,90,90,120,187,138,7,217,0,0,75,73,5,0,0,0,0,0
249,28/08/2021,20210828,12,20,90,90,130,194,137,10,272,0,0,80,69,5,0,0,0,0,0
249,28/08/2021,20210828,13,10,80,80,120,184,134,5,199,0,0,75,72,5,0,0,0,0,0
249,28/08/2021,20210828,14,10,80,70,120,186,128,4,169,0,0,80,69,5,0,0,0,0,0
249,28/08/2021,20210828,15,20,70,70,110,181,130,1,101,0,0,75,72,5,0,0,0,0,0
249,28/08/2021,20210828,16,20,70,70,110,178,118,5,91,0,0,80,67,5,0,0,0,0,0
249,28/08/2021,20210828,17,360,60,60,100,168,133,0,36,0,-1,75,79,7,0,1,0,0,0
249,28/08/2021,20210828,18,360,60,60,90,163,135,8,28,0,0,70,83,7,0,0,0,0,0
249,28/08/2021,20210828,19,360,60,60,100,155,131,0,2,0,0,70,85,5,0,0,0,0,0
249,28/08/2021,20210828,20,360,50,50,90,157,134,0,0,0,-1,70,86,7,0,1,0,0,0
249,28/08/2021,20210828,21,10,50,70,110,151,130,0,0,0,-1,68,86,7,0,1,0,0,0
249,28/08/2021,20210828,22,360,40,40,70,155,134,0,0,0,-1,70,87,7,0,1,0,0,0
249,28/08/2021,20210828,23,360,40,40,60,158,131,0,0,0,0,70,84,5,0,0,0,0,0
249,28/08/2021,20210828,24,360,50,50,80,159,129,0,0,0,0,70,82,7,0,0,0,0,0
249,29/08/2021,20210829,1,360,50,40,70,146,126,0,0,0,0,70,87,5,0,0,0,0,0
249,29/08/2021,20210829,2,330,30,30,50,141,128,0,0,0,0,65,92,5,0,0,0,0,0
249,29/08/2021,20210829,3,340,40,50,60,154,134,0,0,0,0,70,87,5,0,0,0,0,0
249,29/08/2021,20210829,4,340,50,50,70,155,135,0,0,0,0,70,87,5,0,0,0,0,0
249,29/08/2021,20210829,5,340,50,50,80,155,134,0,0,0,0,70,87,5,0,0,0,0,0
249,29/08/2021,20210829,6,340,50,50,80,157,136,0,5,0,0,70,87,5,0,0,0,0,0
249,29/08/2021,20210829,7,330,50,60,80,161,137,0,15,0,0,70,86,5,0,0,0,0,0
249,29/08/2021,20210829,8,340,60,70,110,164,137,0,20,0,-1,70,84,7,0,1,0,0,0
249,29/08/2021,20210829,9,340,70,70,100,166,140,0,38,0,0,70,84,7,0,0,0,0,0
249,29/08/2021,20210829,10,330,70,70,120,165,145,0,38,0,0,63,87,5,0,0,0,0,0
249,29/08/2021,20210829,11,340,70,60,110,165,151,0,37,0,0,59,91,7,0,0,0,0,0
249,29/08/2021,20210829,12,350,60,50,100,164,156,0,36,3,1,63,95,7,0,1,0,0,0
249,29/08/2021,20210829,13,10,50,50,80,168,153,0,32,0,0,65,90,5,0,0,0,0,0
249,29/08/2021,20210829,14,10,50,60,80,175,156,0,50,0,0,69,88,5,0,0,0,0,0
249,29/08/2021,20210829,15,20,60,60,100,173,155,0,41,0,0,70,89,5,0,0,0,0,0
249,29/08/2021,20210829,16,10,60,50,100,168,159,0,37,0,-1,57,94,7,0,1,0,0,0
249,29/08/2021,20210829,17,10,50,50,80,169,157,0,18,0,-1,65,92,7,0,1,0,0,0
249,29/08/2021,20210829,18,10,50,50,80,164,156,0,6,0,-1,65,94,7,0,1,0,0,0
249,29/08/2021,20210829,19,10,40,30,70,164,158,0,1,0,0,64,96,5,0,0,0,0,0
249,29/08/2021,20210829,20,10,30,30,50,166,155,0,0,0,0,65,93,5,0,0,0,0,0
249,29/08/2021,20210829,21,10,40,50,70,167,146,0,0,0,0,70,87,5,0,0,0,0,0
249,29/08/2021,20210829,22,360,40,50,70,165,149,0,0,0,0,70,90,5,0,0,0,0,0
249,29/08/2021,20210829,23,360,40,30,70,160,152,0,0,0,0,60,95,5,0,0,0,0,0
249,29/08/2021,20210829,24,360,30,20,50,160,152,0,0,0,-1,62,95,7,0,1,0,0,0
249,30/08/2021,20210830,1,10,30,30,60,161,150,0,0,0,0,61,93,5,0,0,0,0,0
249,30/08/2021,20210830,2,350,30,20,40,159,148,0,0,0,0,61,93,5,0,0,0,0,0
249,30/08/2021,20210830,3,340,30,30,40,157,146,0,0,0,0,62,93,5,0,0,0,0,0
249,30/08/2021,20210830,4,340,30,20,40,154,147,0,0,0,0,59,95,7,0,0,0,0,0
249,30/08/2021,20210830,5,350,30,40,50,163,153,0,0,0,0,62,93,5,0,0,0,0,0
249,30/08/2021,20210830,6,360,50,50,80,167,155,0,4,0,0,64,92,5,0,0,0,0,0
249,30/08/2021,20210830,7,360,50,50,80,175,160,0,29,0,0,64,91,5,0,0,0,0,0
249,30/08/2021,20210830,8,360,60,50,80,174,160,0,35,0,0,64,91,5,0,0,0,0,0
249,30/08/2021,20210830,9,10,50,50,80,178,162,0,43,0,0,66,90,5,0,0,0,0,0
249,30/08/2021,20210830,10,10,60,60,80,185,163,1,83,0,0,68,87,5,0,0,0,0,0
249,30/08/2021,20210830,11,10,60,60,90,195,161,6,170,0,0,70,80,5,0,0,0,0,0
249,30/08/2021,20210830,12,10,60,60,90,208,166,8,222,0,0,75,77,5,0,0,0,0,0
249,30/08/2021,20210830,13,10,70,70,100,194,159,7,177,0,0,72,80,5,0,0,0,0,0
249,30/08/2021,20210830,14,360,70,70,110,197,154,8,170,0,0,75,76,5,0,0,0,0,0
249,30/08/2021,20210830,15,360,80,70,110,186,151,8,150,0,0,71,80,5,0,0,0,0,0
249,30/08/2021,20210830,16,10,70,60,100,183,155,3,80,0,0,69,83,5,0,0,0,0,0
249,30/08/2021,20210830,17,360,70,70,110,175,152,0,41,0,0,67,86,5,0,0,0,0,0
249,30/08/2021,20210830,18,10,60,60,90,170,149,2,18,0,0,67,87,5,0,0,0,0,0
249,30/08/2021,20210830,19,360,50,40,90,158,144,0,2,0,0,65,91,5,0,0,0,0,0
249,30/08/2021,20210830,20,360,40,30,60,148,140,0,0,0,0,62,94,5,0,0,0,0,0
249,30/08/2021,20210830,21,350,30,30,40,137,133,0,0,0,0,59,97,7,0,0,0,0,0
249,30/08/2021,20210830,22,10,30,20,40,139,136,0,0,0,0,59,97,7,0,0,0,0,0
249,30/08/2021,20210830,23,360,20,30,40,130,127,0,0,0,0,59,97,7,0,0,0,0,0
249,30/08/2021,20210830,24,350,30,20,30,122,119,0,0,0,0,59,98,7,0,0,0,0,0
249,31/08/2021,20210831,1,340,20,20,30,124,121,0,0,0,0,59,98,7,0,0,0,0,0
249,31/08/2021,20210831,2,360,20,20,30,125,120,0,0,0,0,62,97,5,0,0,0,0,0
249,31/08/2021,20210831,3,320,20,20,30,128,123,0,0,0,0,60,97,5,0,0,0,0,0
249,31/08/2021,20210831,4,340,20,20,30,121,118,0,0,0,0,59,98,7,0,0,0,0,0
249,31/08/2021,20210831,5,330,20,20,30,107,104,0,0,0,0,57,98,7,0,0,0,0,0
249,31/08/2021,20210831,6,340,20,20,30,140,135,5,21,0,0,61,97,5,0,0,0,0,0
249,31/08/2021,20210831,7,360,30,40,60,166,152,8,68,0,0,65,91,5,0,0,0,0,0
249,31/08/2021,20210831,8,10,50,40,70,168,148,1,56,0,0,68,88,5,0,0,0,0,0
249,31/08/2021,20210831,9,20,60,60,90,177,148,0,81,0,0,69,82,5,0,0,0,0,0
249,31/08/2021,20210831,10,360,60,60,80,173,140,0,79,0,0,70,80,5,0,0,0,0,0
