# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,,
260,22/03/2021,7,320,10,10,30,54,36,0,11,0,0,10253,66,8,88,5,0,0,0,0,0
260,22/03/2021,8,340,20,30,60,65,31,7,68,0,0,10254,75,3,79,5,0,0,0,0,0
260,22/03/2021,9,300,30,40,70,68,22,6,92,0,0,10256,75,7,72,5,0,0,0,0,0
260,22/03/2021,10,320,30,40,70,73,19,3,98,0,0,10257,80,8,68,5,0,0,0,0,0
260,22/03/2021,11,320,30,30,60,77,13,1,101,0,0,10259,83,8,64,5,0,0,0,0,0
260,22/03/2021,12,310,30,30,60,75,24,0,67,0,0,10260,80,8,69,5,0,0,0,0,0
260,22/03/2021,13,320,30,30,50,74,23,0,54,0,0,10261,80,8,69,5,0,0,0,0,0
260,22/03/2021,14,300,30,20,50,79,25,0,52,0,0,10257,80,8,68,5,0,0,0,0,0
260,22/03/2021,15,320,30,30,60,76,23,0,58,0,0,10256,80,8,69,5,0,0,0,0,0
260,22/03/2021,16,300,20,20,50,76,21,0,32,0,0,10255,80,8,68,5,0,0,0,0,0
260,22/03/2021,17,330,20,10,40,78,6,2,26,0,0,10255,83,8,60,5,0,0,0,0,0
260,22/03/2021,18,280,10,10,20,71,15,2,6,0,0,10258,80,8,67,5,0,0,0,0,0
260,22/03/2021,19,280,10,10,10,56,19,0,0,0,0,10260,75,8,76,5,0,0,0,0,0
260,22/03/2021,20,300,10,10,30,66,20,0,0,0,0,10263,75,8,72,5,0,0,0,0,0
260,22/03/2021,21,290,10,10,30,58,26,0,0,0,0,10261,75,8,79,5,0,0,0,0,0
260,22/03/2021,22,290,0,10,30,51,29,0,0,0,0,10259,70,8,85,5,0,0,0,0,0
260,22/03/2021,23,190,10,10,20,31,20,0,0,0,0,10258,65,8,92,5,0,0,0,0,0
260,22/03/2021,24,160,10,10,20,21,14,0,0,0,0,10258,65,6,95,5,0,0,0,0,0
260,23/03/2021,1,180,10,10,20,29,26,0,0,0,0,10257,65,8,97,5,0,0,0,0,0
260,23/03/2021,2,200,20,30,40,52,24,0,0,0,0,10252,70,8,81,5,0,0,0,0,0
260,23/03/2021,3,210,20,20,40,50,26,0,0,0,0,10248,67,8,84,5,0,0,0,0,0
260,23/03/2021,4,200,20,20,30,48,26,0,0,0,0,10246,63,8,85,5,0,0,0,0,0
260,23/03/2021,5,210,20,20,30,51,29,0,0,0,0,10248,61,8,86,5,0,0,0,0,0
260,23/03/2021,6,240,20,30,50,58,37,0,0,0,0,10249,56,8,86,7,0,0,0,0,0
260,23/03/2021,7,250,30,30,60,56,42,0,6,0,0,10252,31,8,90,7,0,0,0,0,0
260,23/03/2021,8,220,30,20,50,66,51,0,19,0,0,10255,36,8,90,7,0,0,0,0,0
260,23/03/2021,9,230,30,30,60,71,53,0,40,0,0,10255,49,8,87,7,0,0,0,0,0
260,23/03/2021,10,240,40,40,70,80,49,0,65,0,0,10256,57,8,80,7,0,0,0,0,0
260,23/03/2021,11,240,30,40,70,87,52,0,74,0,0,10256,57,8,78,7,0,0,0,0,0
260,23/03/2021,12,220,40,40,60,92,56,0,84,0,0,10254,57,8,77,7,0,0,0,0,0
260,23/03/2021,13,240,40,40,70,93,58,0,79,0,0,10250,58,8,78,7,0,0,0,0,0
260,23/03/2021,14,220,50,40,80,91,57,0,60,0,0,10246,58,8,79,7,0,0,0,0,0
260,23/03/2021,15,260,40,40,80,93,48,0,41,0,0,10244,63,8,73,5,0,0,0,0,0
260,23/03/2021,16,240,40,40,80,97,47,0,35,0,0,10241,65,8,70,5,0,0,0,0,0
260,23/03/2021,17,230,30,30,70,97,49,2,31,0,0,10240,62,8,71,5,0,0,0,0,0
260,23/03/2021,18,260,30,30,60,92,46,0,3,0,0,10243,59,8,73,7,0,0,0,0,0
260,23/03/2021,19,230,20,20,50,76,40,0,0,0,0,10244,60,7,78,5,0,0,0,0,0
260,23/03/2021,20,220,20,10,40,79,43,0,0,0,0,10241,60,6,77,5,0,0,0,0,0
260,23/03/2021,21,210,20,20,30,43,29,0,0,0,0,10241,56,0,90,7,0,0,0,0,0
260,23/03/2021,22,220,10,10,20,28,22,0,0,0,0,10240,29,0,95,7,0,0,0,0,0
260,23/03/2021,23,200,10,20,20,19,17,0,0,0,0,10239,18,0,98,7,0,0,0,0,0
260,23/03/2021,24,160,20,30,40,20,16,0,0,0,0,10237,19,3,97,7,0,0,0,0,0
260,24/03/2021,1,170,20,20,30,6,4,0,0,0,0,10233,14,1,98,7,0,0,0,0,0
260,24/03/2021,2,170,20,20,30,8,5,0,0,0,0,10229,11,0,98,7,0,0,0,0,0
260,24/03/2021,3,190,20,10,30,12,9,0,0,0,0,10226,11,0,97,7,1,0,0,0,0
260,24/03/2021,4,170,10,20,30,-1,-1,0,0,0,0,10223,2,2,99,7,1,0,0,0,1
260,24/03/2021,5,180,10,10,30,2,-1,0,0,0,0,10224,7,5,98,7,1,0,0,0,1
260,24/03/2021,6,190,20,20,30,10,7,0,2,0,0,10225,15,1,98,7,1,0,0,0,0
260,24/03/2021,7,200,20,20,40,37,32,8,32,0,0,10224,29,1,96,7,0,0,0,0,0
260,24/03/2021,8,190,20,20,40,70,42,10,87,0,0,10223,50,0,82,7,0,0,0,0,0
260,24/03/2021,9,190,30,30,50,94,46,10,141,0,0,10223,57,1,72,7,0,0,0,0,0
260,24/03/2021,10,210,30,30,60,111,49,10,188,0,0,10222,58,3,65,7,0,0,0,0,0
260,24/03/2021,11,200,40,60,70,118,53,9,205,0,0,10220,58,6,64,7,0,0,0,0,0
260,24/03/2021,12,220,50,60,100,129,53,10,225,0,0,10216,59,7,59,7,0,0,0,0,0
260,24/03/2021,13,240,60,60,90,134,46,9,209,0,0,10211,63,8,55,5,0,0,0,0,0
260,24/03/2021,14,240,50,50,90,137,45,9,180,0,0,10207,63,8,54,5,0,0,0,0,0
260,24/03/2021,15,250,50,40,90,133,46,8,132,0,0,10205,64,8,55,5,0,0,0,0,0
260,24/03/2021,16,240,50,40,90,134,43,9,102,0,0,10203,62,8,54,5,0,0,0,0,0
260,24/03/2021,17,320,40,30,80,116,53,10,43,0,0,10204,61,8,65,5,0,0,0,0,0
260,24/03/2021,18,330,30,20,50,98,43,3,11,0,0,10207,64,8,68,5,0,0,0,0,0
260,24/03/2021,19,0,10,0,40,68,39,0,0,0,0,10208,62,5,81,5,0,0,0,0,0
260,24/03/2021,20,0,0,0,10,52,40,0,0,0,0,10209,58,8,91,7,0,0,0,0,0
260,24/03/2021,21,160,10,10,20,43,30,0,0,0,0,10206,56,8,91,7,0,0,0,0,0
260,24/03/2021,22,140,10,10,30,37,29,0,0,0,0,10204,56,8,94,7,0,0,0,0,0
260,24/03/2021,23,140,10,10,20,33,30,0,0,0,0,10204,46,8,97,7,0,0,0,0,0
260,24/03/2021,24,140,10,10,20,35,32,0,0,0,0,10202,42,8,97,7,0,0,0,0,0
260,25/03/2021,1,190,10,10,20,40,36,0,0,0,0,10201,50,8,97,7,0,0,0,0,0
260,25/03/2021,2,160,10,10,20,40,36,0,0,0,0,10197,29,8,97,7,0,0,0,0,0
260,25/03/2021,3,160,10,10,20,28,27,0,0,0,0,10196,6,6,98,7,1,0,0,0,0
260,25/03/2021,4,220,10,20,20,43,40,0,0,0,0,10196,28,8,98,7,1,0,0,0,0
260,25/03/2021,5,130,10,10,20,52,48,0,0,0,0,10193,30,8,97,7,0,0,0,0,0
260,25/03/2021,6,200,10,20,30,54,47,0,1,0,0,10193,29,7,95,7,0,0,0,0,0
260,25/03/2021,7,190,20,30,40,70,58,5,28,0,0,10196,37,8,91,7,0,0,0,0,0
260,25/03/2021,8,210,30,40,60,87,67,3,57,0,0,10198,50,6,87,7,0,0,0,0,0
260,25/03/2021,9,230,30,30,50,92,67,1,72,0,0,10200,56,8,84,7,0,0,0,0,0
260,25/03/2021,10,220,30,40,60,96,70,0,71,0,0,10200,57,8,83,7,0,0,0,0,0
260,25/03/2021,11,220,40,40,80,98,78,0,52,1,1,10199,63,8,87,7,0,1,0,0,0
260,25/03/2021,12,230,50,50,80,93,73,0,27,0,0,10201,56,8,87,7,0,0,0,0,0
260,25/03/2021,13,240,50,50,90,116,61,4,104,0,0,10196,67,5,69,5,0,0,0,0,0
260,25/03/2021,14,260,50,50,100,120,33,8,169,0,0,10193,78,7,55,5,0,0,0,0,0
260,25/03/2021,15,230,50,60,100,129,1,10,157,0,0,10193,82,1,41,5,0,0,0,0,0
260,25/03/2021,16,250,50,50,110,123,-4,10,123,0,0,10193,81,0,41,5,0,0,0,0,0
260,25/03/2021,17,240,40,40,80,119,15,10,64,0,0,10193,83,1,48,5,0,0,0,0,0
260,25/03/2021,18,230,40,30,80,105,24,3,14,0,0,10194,76,2,57,5,0,0,0,0,0
260,25/03/2021,19,220,20,20,50,85,23,0,0,0,0,10194,80,6,65,5,0,0,0,0,0
260,25/03/2021,20,210,30,30,50,82,20,0,0,0,0,10196,80,1,65,5,0,0,0,0,0
260,25/03/2021,21,220,30,30,50,81,27,0,0,0,0,10195,80,1,68,5,0,0,0,0,0
260,25/03/2021,22,180,30,30,50,68,24,0,0,0,0,10193,75,5,73,5,0,0,0,0,0
260,25/03/2021,23,180,30,30,40,67,29,0,0,0,0,10189,75,5,76,5,0,0,0,0,0
260,25/03/2021,24,200,30,30,50,73,32,0,0,0,0,10186,75,7,74,5,0,0,0,0,0
260,26/03/2021,1,180,30,30,50,70,30,0,0,0,0,10181,75,7,75,5,0,0,0,0,0
260,26/03/2021,2,170,40,40,60,62,27,0,0,0,0,10176,74,0,78,5,0,0,0,0,0
260,26/03/2021,3,160,30,30,60,59,32,0,0,0,0,10172,68,7,82,5,0,0,0,0,0
260,26/03/2021,4,170,30,20,50,66,50,0,0,0,-1,10169,59,8,89,7,0,1,0,0,0
260,26/03/2021,5,170,30,30,60,71,54,0,0,0,0,10165,59,8,88,7,0,0,0,0,0
260,26/03/2021,6,160,30,30,60,75,54,0,1,0,0,10162,60,8,86,7,0,0,0,0,0
260,26/03/2021,7,170,40,40,60,81,54,0,14,0,0,10159,63,8,82,5,0,0,0,0,0
260,26/03/2021,8,180,40,50,80,94,57,5,66,0,0,10160,63,3,77,5,0,0,0,0,0
260,26/03/2021,9,180,60,60,100,112,63,10,145,0,0,10158,66,0,71,5,0,0,0,0,0
260,26/03/2021,10,200,60,80,140,125,55,10,188,0,0,10155,75,1,62,5,0,0,0,0,0
260,26/03/2021,11,200,70,70,130,131,51,9,198,0,0,10150,77,3,58,5,0,0,0,0,0
260,26/03/2021,12,200,80,70,150,134,49,7,189,0,0,10144,76,7,56,5,0,0,0,0,0
260,26/03/2021,13,190,80,80,140,132,37,8,175,0,0,10138,80,5,52,5,0,0,0,0,0
260,26/03/2021,14,200,70,60,130,133,44,3,119,0,0,10132,80,7,55,5,0,0,0,0,0
260,26/03/2021,15,190,60,70,110,126,42,0,72,0,0,10128,81,8,56,5,0,0,0,0,0
260,26/03/2021,16,190,60,50,110,126,35,2,50,0,0,10121,81,7,54,5,0,0,0,0,0
260,26/03/2021,17,180,60,60,110,124,37,7,41,0,0,10117,83,6,55,5,0,0,0,0,0
260,26/03/2021,18,180,60,70,100,118,36,5,9,0,0,10113,83,1,57,5,0,0,0,0,0
260,26/03/2021,19,170,50,40,100,106,39,0,0,0,0,10108,83,1,63,5,0,0,0,0,0
260,26/03/2021,20,170,40,50,70,105,40,0,0,0,0,10101,82,8,64,5,0,0,0,0,0
260,26/03/2021,21,260,50,60,130,97,44,0,0,0,0,10107,80,8,69,5,0,0,0,0,0
260,26/03/2021,22,270,50,60,110,63,43,0,0,7,3,10115,64,8,86,7,0,1,0,0,0
260,26/03/2021,23,240,40,40,90,59,45,0,0,10,8,10116,65,8,90,7,0,1,0,0,0
260,26/03/2021,24,220,40,40,70,56,38,0,0,8,6,10115,70,8,88,7,0,1,0,0,0
260,27/03/2021,1,220,40,40,70,55,40,0,0,0,-1,10118,70,8,89,7,0,1,0,0,0
260,27/03/2021,2,230,50,50,100,50,29,0,0,6,9,10120,70,5,86,7,0,1,0,0,0
260,27/03/2021,3,220,50,50,90,54,37,0,0,0,0,10124,70,0,88,7,0,0,0,0,0
260,27/03/2021,4,230,50,50,90,58,36,0,0,2,1,10128,70,8,85,7,0,1,0,0,0
260,27/03/2021,5,260,50,50,100,62,27,0,0,0,-1,10135,68,7,78,7,0,1,0,0,0
260,27/03/2021,6,260,50,50,110,58,8,0,1,0,-1,10145,75,7,70,7,0,1,0,0,0
260,27/03/2021,7,250,50,50,100,62,19,3,27,0,0,10154,75,5,74,5,0,0,0,0,0
260,27/03/2021,8,260,50,50,110,73,18,9,80,0,0,10162,73,3,68,5,0,0,0,0,0
260,27/03/2021,9,280,60,60,150,65,17,5,72,2,4,10175,74,7,71,7,0,1,0,0,0
260,27/03/2021,10,270,70,60,140,74,-4,8,119,0,-1,10188,80,6,57,7,0,1,0,0,0
260,27/03/2021,11,270,70,80,140,75,2,3,109,0,-1,10197,75,7,59,7,0,1,0,0,0
260,27/03/2021,12,280,70,80,140,78,5,3,111,0,-1,10209,73,8,59,7,0,1,0,0,0
260,27/03/2021,13,260,70,70,150,84,5,5,161,0,0,10217,71,7,57,5,0,0,0,0,0
260,27/03/2021,14,260,60,60,120,80,1,4,114,0,0,10227,73,7,57,5,0,0,0,0,0
260,27/03/2021,15,260,70,50,140,85,-1,8,116,0,0,10233,79,7,54,5,0,0,0,0,0
260,27/03/2021,16,260,50,60,110,90,-7,7,76,0,0,10237,78,6,50,5,0,0,0,0,0
260,27/03/2021,17,250,50,50,100,87,-2,7,54,0,0,10242,79,2,53,5,0,0,0,0,0
260,27/03/2021,18,240,40,40,90,76,-4,5,12,0,0,10246,80,4,56,5,0,0,0,0,0
260,27/03/2021,19,220,30,20,60,63,1,0,0,0,0,10250,80,7,64,5,0,0,0,0,0
260,27/03/2021,20,210,30,40,60,64,10,0,0,0,0,10252,76,8,68,5,0,0,0,0,0
260,27/03/2021,21,210,30,30,60,64,21,0,0,0,0,10256,68,8,73,5,0,0,0,0,0
260,27/03/2021,22,210,30,40,60,68,33,0,0,0,0,10256,66,8,78,5,0,0,0,0,0
260,27/03/2021,23,200,30,30,70,70,33,0,0,0,0,10257,70,8,77,5,0,0,0,0,0
260,27/03/2021,24,200,40,30,60,71,34,0,0,0,0,10253,72,8,77,5,0,0,0,0,0
260,28/03/2021,1,210,40,40,70,71,38,0,0,0,0,10251,71,8,79,5,0,0,0,0,0
260,28/03/2021,2,210,40,40,70,68,38,0,0,0,0,10246,70,8,81,5,0,0,0,0,0
260,28/03/2021,3,210,40,40,80,67,34,0,0,0,0,10245,70,8,79,5,0,0,0,0,0
260,28/03/2021,4,200,40,40,70,64,34,0,0,0,0,10244,70,8,81,5,0,0,0,0,0
260,28/03/2021,5,210,40,40,80,63,34,0,0,0,0,10244,70,8,81,5,0,0,0,0,0
260,28/03/2021,6,200,40,40,80,72,37,0,4,0,0,10241,75,8,78,5,0,0,0,0,0
260,28/03/2021,7,190,40,40,80,78,42,2,26,0,0,10242,75,7,77,5,0,0,0,0,0
260,28/03/2021,8,210,50,60,100,94,48,9,92,0,0,10243,75,8,73,5,0,0,0,0,0
260,28/03/2021,9,220,60,70,140,106,44,1,86,0,0,10241,77,8,65,5,0,0,0,0,0
260,28/03/2021,10,230,80,80,140,111,39,1,105,0,0,10244,77,8,61,5,0,0,0,0,0
260,28/03/2021,11,230,80,70,150,108,45,0,74,0,-1,10246,68,8,65,7,0,1,0,0,0
260,28/03/2021,12,230,70,80,140,112,44,0,56,0,-1,10247,81,8,63,7,0,1,0,0,0
260,28/03/2021,13,230,80,70,150,115,49,0,49,0,0,10249,78,8,63,5,0,0,0,0,0
260,28/03/2021,14,230,70,80,120,120,51,0,42,0,0,10244,77,8,62,5,0,0,0,0,0
260,28/03/2021,15,230,70,80,140,123,53,1,86,0,0,10245,80,8,62,5,0,0,0,0,0
260,28/03/2021,16,230,70,60,130,121,56,0,26,0,-1,10248,80,8,64,7,0,1,0,0,0
260,28/03/2021,17,230,60,70,110,118,57,0,18,0,0,10249,80,8,65,5,0,0,0,0,0
260,28/03/2021,18,230,60,60,110,114,53,0,6,0,0,10251,80,8,66,7,0,0,0,0,0
260,28/03/2021,19,220,60,50,110,108,54,0,0,0,0,10254,80,8,69,5,0,0,0,0,0
260,28/03/2021,20,220,60,60,120,107,52,0,0,0,0,10257,80,8,68,5,0,0,0,0,0
260,28/03/2021,21,220,60,50,110,103,52,0,0,0,0,10255,75,8,70,5,0,0,0,0,0
260,28/03/2021,22,210,50,60,100,101,51,0,0,0,0,10256,75,8,71,5,0,0,0,0,0
260,28/03/2021,23,210,40,40,100,94,52,0,0,0,0,10258,75,8,74,5,0,0,0,0,0
260,28/03/2021,24,200,40,40,70,90,51,0,0,0,0,10254,75,7,77,5,0,0,0,0,0
260,29/03/2021,1,200,50,50,80,89,49,0,0,0,0,10252,75,6,76,5,0,0,0,0,0
260,29/03/2021,2,210,50,40,80,88,49,0,0,0,0,10252,75,1,76,5,0,0,0,0,0
260,29/03/2021,3,210,40,40,70,89,48,0,0,0,0,10252,75,8,75,5,0,0,0,0,0
260,29/03/2021,4,220,50,50,80,90,47,0,0,0,0,10253,75,8,74,5,0,0,0,0,0
260,29/03/2021,5,220,50,50,90,91,49,0,0,0,0,10255,75,6,74,5,0,0,0,0,0
260,29/03/2021,6,210,50,50,80,87,50,0,4,0,0,10260,75,8,77,5,0,0,0,0,0
260,29/03/2021,7,210,50,60,100,94,55,0,27,0,0,10267,75,8,76,5,0,0,0,0,0
260,29/03/2021,8,220,60,60,100,109,63,10,100,0,0,10271,75,1,73,5,0,0,0,0,0
260,29/03/2021,9,230,60,70,110,118,65,10,155,0,0,10277,75,3,70,5,0,0,0,0,0
260,29/03/2021,10,230,60,50,100,132,73,10,199,0,0,10282,72,3,67,5,0,0,0,0,0
260,29/03/2021,11,230,60,60,110,143,72,10,230,0,0,10284,77,0,62,5,0,0,0,0,0
260,29/03/2021,12,230,60,50,100,154,68,10,243,0,0,10285,73,0,56,5,0,0,0,0,0
260,29/03/2021,13,230,60,50,100,166,57,10,238,0,0,10284,80,0,48,5,0,0,0,0,0
260,29/03/2021,14,220,60,50,100,179,52,10,216,0,0,10282,78,0,43,5,0,0,0,0,0
260,29/03/2021,15,210,60,60,100,181,42,10,177,0,0,10283,80,0,39,5,0,0,0,0,0
260,29/03/2021,16,240,60,60,100,187,29,10,128,0,0,10282,82,0,34,5,0,0,0,0,0
260,29/03/2021,17,220,60,50,100,179,14,10,70,0,0,10282,83,1,32,5,0,0,0,0,0
260,29/03/2021,18,220,40,40,80,165,31,5,19,0,0,10284,82,4,40,5,0,0,0,0,0
260,29/03/2021,19,220,30,30,60,148,38,0,0,0,0,10289,83,5,47,5,0,0,0,0,0
260,29/03/2021,20,220,20,20,40,100,44,0,0,0,0,10294,80,8,68,5,0,0,0,0,0
260,29/03/2021,21,210,20,20,40,107,42,0,0,0,0,10296,83,7,64,5,0,0,0,0,0
260,29/03/2021,22,220,20,30,40,74,40,0,0,0,0,10296,75,8,79,5,0,0,0,0,0
260,29/03/2021,23,210,30,20,40,78,26,0,0,0,0,10299,80,8,69,5,0,0,0,0,0
260,29/03/2021,24,210,30,30,50,102,26,0,0,0,0,10301,83,8,59,5,0,0,0,0,0
260,30/03/2021,1,170,20,10,40,45,25,0,0,0,0,10301,70,8,86,5,0,0,0,0,0
260,30/03/2021,2,200,10,10,20,31,22,0,0,0,0,10299,65,8,93,5,0,0,0,0,0
260,30/03/2021,3,130,10,20,20,26,20,0,0,0,0,10299,65,1,95,5,0,0,0,0,0
260,30/03/2021,4,160,20,20,20,24,16,0,0,0,0,10301,63,3,94,5,0,0,0,0,0
260,30/03/2021,5,170,20,20,30,20,12,0,0,0,0,10304,59,0,94,7,0,0,0,0,0
260,30/03/2021,6,160,10,20,20,27,22,2,7,0,0,10308,57,5,95,7,0,0,0,0,0
260,30/03/2021,7,150,20,20,30,78,52,10,53,0,0,10311,60,6,83,5,0,0,0,0,0
260,30/03/2021,8,150,20,20,30,107,57,10,99,0,0,10313,60,7,71,5,0,0,0,0,0
260,30/03/2021,9,150,20,20,40,138,58,10,164,0,0,10316,61,4,59,5,0,0,0,0,0
260,30/03/2021,10,190,20,20,40,168,58,10,200,0,0,10316,66,6,48,5,0,0,0,0,0
260,30/03/2021,11,160,20,30,50,184,63,10,234,0,0,10311,71,7,45,5,0,0,0,0,0
260,30/03/2021,12,160,30,30,50,194,60,10,250,0,0,10304,76,3,41,5,0,0,0,0,0
260,30/03/2021,13,160,30,30,60,199,46,10,243,0,0,10299,71,3,36,5,0,0,0,0,0
260,30/03/2021,14,150,40,40,60,207,56,10,221,0,0,10291,75,0,37,5,0,0,0,0,0
260,30/03/2021,15,160,40,30,60,208,35,10,180,0,0,10283,68,2,32,5,0,0,0,0,0
260,30/03/2021,16,140,30,30,60,207,42,10,129,0,0,10276,74,0,33,5,0,0,0,0,0
260,30/03/2021,17,150,20,10,40,204,26,10,69,0,0,10271,71,0,30,5,0,0,0,0,0
260,30/03/2021,18,120,10,10,30,169,38,5,18,0,0,10271,71,0,41,5,0,0,0,0,0
260,30/03/2021,19,100,10,10,20,118,57,0,0,0,0,10269,73,0,66,5,0,0,0,0,0
260,30/03/2021,20,100,20,20,20,94,58,0,0,0,0,10267,74,0,78,5,0,0,0,0,0
260,30/03/2021,21,110,20,20,20,81,54,0,0,0,0,10264,70,0,82,5,0,0,0,0,0
260,30/03/2021,22,120,10,10,20,67,52,0,0,0,0,10259,69,0,90,5,0,0,0,0,0
260,30/03/2021,23,120,10,10,20,55,46,0,0,0,0,10255,65,0,94,5,0,0,0,0,0
260,30/03/2021,24,110,10,10,20,50,40,0,0,0,0,10251,61,0,93,5,0,0,0,0,0
260,31/03/2021,1,120,10,10,20,47,43,0,0,0,0,10245,58,0,97,7,0,0,0,0,0
260,31/03/2021,2,120,10,20,20,41,36,0,0,0,0,10238,58,0,96,7,0,0,0,0,0
260,31/03/2021,3,120,10,10,20,38,33,0,0,0,0,10233,56,0,96,7,0,0,0,0,0
260,31/03/2021,4,120,10,10,10,35,30,0,0,0,0,10231,57,0,96,7,0,0,0,0,0
260,31/03/2021,5,160,10,10,20,33,27,0,0,0,0,10229,59,0,95,7,0,0,0,0,0
260,31/03/2021,6,150,20,20,20,47,34,2,6,0,0,10225,60,0,90,5,0,0,0,0,0
260,31/03/2021,7,160,20,20,30,104,48,10,48,0,0,10226,61,0,68,5,0,0,0,0,0
260,31/03/2021,8,150,20,20,30,130,49,10,105,0,0,10224,62,0,57,5,0,0,0,0,0
260,31/03/2021,9,140,20,20,30,154,70,10,157,0,0,10223,61,0,56,5,0,0,0,0,0
260,31/03/2021,10,140,20,20,30,188,83,10,201,0,0,10219,61,0,50,5,0,0,0,0,0
260,31/03/2021,11,170,20,20,30,212,94,10,231,0,0,10216,63,0,47,5,0,0,0,0,0
260,31/03/2021,12,170,20,30,50,223,74,10,242,0,0,10210,63,0,38,5,0,0,0,0,0
260,31/03/2021,13,180,30,40,60,229,77,10,236,0,0,10205,64,0,37,5,0,0,0,0,0
260,31/03/2021,14,250,30,20,60,238,73,10,210,0,0,10202,64,1,34,5,0,0,0,0,0
260,31/03/2021,15,260,30,30,60,232,32,10,170,0,0,10198,66,7,27,5,0,0,0,0,0
260,31/03/2021,16,230,20,20,50,230,48,10,115,0,0,10196,63,7,30,5,0,0,0,0,0
260,31/03/2021,17,320,30,20,60,208,43,5,48,0,0,10197,80,7,33,5,0,0,0,0,0
260,31/03/2021,18,330,20,10,30,188,46,7,15,0,0,10197,80,8,39,5,0,0,0,0,0
260,31/03/2021,19,340,20,10,30,143,70,0,0,0,0,10200,67,8,61,5,0,0,0,0,0
260,31/03/2021,20,20,10,10,20,121,71,0,0,0,0,10200,75,8,71,5,0,0,0,0,0
260,31/03/2021,21,70,10,10,10,127,79,0,0,0,0,10199,75,8,72,5,0,0,0,0,0
260,31/03/2021,22,180,10,10,20,125,77,0,0,0,0,10199,75,8,72,5,0,0,0,0,0
260,31/03/2021,23,0,10,0,10,113,79,0,0,0,0,10200,74,8,79,5,0,0,0,0,0
260,31/03/2021,24,0,10,0,10,113,81,0,0,0,0,10198,73,8,80,5,0,0,0,0,0
260,01/04/2021,1,140,10,10,20,112,76,0,0,0,0,10192,68,8,78,5,0,0,0,0,0
260,01/04/2021,2,310,20,20,40,132,67,0,0,0,0,10199,64,8,64,5,0,0,0,0,0
260,01/04/2021,3,330,10,10,30,98,66,0,0,0,0,10198,59,3,80,7,0,0,0,0,0
260,01/04/2021,4,330,10,10,30,82,66,0,0,0,0,10196,57,7,89,7,0,0,0,0,0
260,01/04/2021,5,310,20,20,30,83,63,0,0,0,0,10200,57,4,87,7,0,0,0,0,0
260,01/04/2021,6,340,20,30,50,106,64,0,6,0,0,10207,56,1,74,7,0,0,0,0,0
260,01/04/2021,7,350,30,30,50,109,72,0,38,0,0,10213,42,0,78,7,0,0,0,0,0
260,01/04/2021,8,360,40,50,80,110,68,8,87,0,0,10219,45,0,75,7,0,0,0,0,0
260,01/04/2021,9,20,50,60,90,115,68,10,142,0,0,10224,56,0,73,7,0,0,0,0,0
260,01/04/2021,10,20,50,60,100,124,56,10,194,0,0,10228,73,0,63,5,0,0,0,0,0
260,01/04/2021,11,20,60,60,90,122,62,10,226,0,0,10233,72,1,66,5,0,0,0,0,0
260,01/04/2021,12,10,60,70,100,125,61,10,238,0,0,10237,72,3,64,5,0,0,0,0,0
260,01/04/2021,13,10,60,60,100,120,56,10,224,0,0,10239,70,7,64,5,0,0,0,0,0
260,01/04/2021,14,30,60,60,100,121,44,10,208,0,0,10241,72,1,59,5,0,0,0,0,0
260,01/04/2021,15,20,60,60,100,112,42,10,180,0,0,10241,71,3,62,5,0,0,0,0,0
260,01/04/2021,16,10,50,50,90,112,39,10,132,0,0,10242,70,2,61,5,0,0,0,0,0
260,01/04/2021,17,10,50,60,90,100,34,10,72,0,0,10246,71,0,63,5,0,0,0,0,0
260,01/04/2021,18,10,50,50,80,86,35,7,22,0,0,10249,75,0,70,5,0,0,0,0,0
260,01/04/2021,19,10,40,40,90,74,37,0,0,0,0,10256,75,1,77,5,0,0,0,0,0
260,01/04/2021,20,360,40,30,80,70,35,0,0,0,0,10261,75,4,78,5,0,0,0,0,0
260,01/04/2021,21,20,40,40,70,60,29,0,0,0,0,10264,75,1,80,5,0,0,0,0,0
260,01/04/2021,22,20,30,30,60,51,24,0,0,0,0,10267,70,0,82,5,0,0,0,0,0
260,01/04/2021,23,30,30,20,60,46,24,0,0,0,0,10268,70,0,85,5,0,0,0,0,0
260,01/04/2021,24,10,20,20,40,42,26,0,0,0,0,10268,70,0,88,5,0,0,0,0,0
260,02/04/2021,1,20,20,20,40,39,20,0,0,0,0,10267,70,0,87,5,0,0,0,0,0
260,02/04/2021,2,350,20,20,40,27,16,0,0,0,0,10266,65,0,92,5,0,0,0,0,0
260,02/04/2021,3,350,20,20,30,18,11,0,0,0,0,10266,65,0,95,5,0,0,0,0,0
260,02/04/2021,4,360,20,10,30,5,3,0,0,0,0,10265,59,2,98,7,0,0,0,0,0
260,02/04/2021,5,20,10,10,20,5,1,0,0,0,0,10267,60,4,97,7,1,0,0,0,0
260,02/04/2021,6,40,10,10,20,11,8,3,8,0,0,10268,40,1,98,7,0,0,0,0,0
260,02/04/2021,7,30,20,20,40,44,23,2,35,0,0,10271,70,8,86,5,0,0,0,0,0
260,02/04/2021,8,20,30,50,80,60,11,0,55,0,0,10275,75,8,70,5,0,0,0,0,0
